# word	clue	clue_type	freq
# Derived from dwyl/english-words (Unlicense) and Webster's
# 1913 via matthewreagan/WebstersEnglishDictionary (public
# domain). Regenerate with scripts/build_bank.py.
CUNABULA	The earliest abode	definition	1
CURATIVE	Relating to, or employed in, the cure of diseases	definition	11
CURRICLE	A small or short course	definition	1
CURSORES	An order of running birds including the ostrich, emu, and allies	definition	1
CURVATED	Bent in a regular form	definition	1
CUSPIDAL	Ending in a point	definition	1
CUSPIDOR	Any ornamental vessel used as a spittoon	definition	1
CUTWATER	The fore part of a ship's prow, which cuts the water	definition	5
CYANOSIS	A condition in which, from insufficient aCyanopathy	definition	2
CYMATIUM	A capping or crowning molding in classic architecture	definition	2
CYSTIDEA	An order of Crinoidea, mostly fossils of the Paleozoic rocks	proper	3
DAFFODIL	A plant of the genus Asphodelus	proper	9
DAGSWAIN	Acoarse woolen fabric made of daglocks, or the refuse of wool	definition	1
DALMANIA	A genus of trilobites, of many species, common in the Upper Silurian and Devonian rocks	proper	1
DAMASCUS	A city of Syria	proper	6
DAMPNESS	Moderate humidity	definition	4
DANALITE	A mineral occuring in octahedral crystals, also massive, of a reddish color	definition	1
DANDRUFF	A scurf which forms on the head, and comes off in small or particles	definition	4
DANSEUSE	A professional female dancer	definition	1
DARKNESS	The absence of light	definition	119
DARTROUS	Relating to, or partaking of the nature of, the disease called tetter	definition	3
DATOLITE	A borosilicate of lime commonly occuring in glassy,, greenish crystals	definition	5
DAUGHTER	The female offspring of the human species	definition	117
DAYBREAK	The time of the first appearance of light in the morning	definition	4
DAYDREAM	A vain fancy speculation	definition	3
DEADBEAT	Making a beat without recoil	definition	3
DEADLOCK	A lock which is not self-latching, but requires a key to throw the bolt forward	definition	2
DEADNESS	The state of being destitute of life, vigor, spirit, activity, etc	proper	2
DEAFNESS	Incapacity of perceiving sounds	definition	11
DEATHBED	The bed in which a person dies	definition	6
DEBATING	The act of discussing or arguing	definition	5
DEBILITY	The state of being weak	proper	24
DEBONAIR	Characterized by courteousness, affability, or gentleness	definition	6
DECAGRAM	A weight of the metric system	definition	1
DECAPODA	The order of Crustacea which includes the shrimps, lobsters, crabs, etc	proper	5
DECEMBER	The twelfth and last month of the year, containing thirty-one days	definition	35
DECEMVIR	One of a body of ten magistrates in ancient Rome	proper	1
DECIMATE	To take the tenth part of	definition	1
DECORATE	To deck with that which is becoming, ornamental, or honorary	definition	39
DECOROUS	Suitable to a character, or to the time, place, and occasion	definition	8
DECREPIT	Broken down with age	definition	11
DECURION	A head or chief over ten	definition	2
DEEMSTER	A judge in the Isle of Man who decides controversies without process	proper	2
DEFECATE	Freed from anything that can pollute, as dregs, lees, etc	definition	6
DEFILADE	To raise, as a rampart, so as to shelter interior works commanded from some higher point	definition	1
DEFLEXED	Bent abruptly downward	definition	1
DEFORMED	Unnatural or distorted in form	definition	29
DEGRADED	Reduced in rank, character, or reputation	definition	36
DELEGATE	Any one sent and empowered to act for another	definition	19
DEMIURGE	The chief magistrate in some of the Greek states	proper	1
DEMOLISH	To throw or pull down	definition	18
DENARIUS	A Roman silver coin of the value of about fourteen cents	proper	3
DENTICLE	A small tooth or projecting point	definition	1
DERELICT	Given up or forsaken by the natural owner or guardian	definition	2
DESILVER	To deprive of silver	definition	1
DETHRONE	To remove or drive from a throne	definition	7
DETONATE	To explode with a sudden report	definition	4
DEVILTRY	Diabolical conduct	definition	2
DIABETES	A disease which is attended with a persistent, excessive discharge of urine	definition	13
DIABOLIC	Pertaining to the devil	definition	2
DIAGONAL	Joining two not adjacent angles of a quadrilateral or multilateral figure	definition	38
DIALYTIC	Having the quality of unloosing or separating	definition	2
DIALYZED	Prepared by diffusion through an animal membrane	definition	1
DIANDRIA	A Linnæan class of plants having two stamens	proper	1
DIAPASON	The octave, or interval which includes all the tones of the diatonic scale	definition	6
DIASTASE	A soluble, nitrogenous ferment, capable of converting starch and dextrin into sugar	definition	16
DIASTOLE	The rhythmical expansion or dilatation of the heart and arteries	definition	6
DIATONIC	Pertaining to the scale of eight tones, the eighth of which is the octave of the first	definition	31
DIATRIBE	A prolonged or exhaustive discussion	definition	3
DICLINIC	Having two of the intersections between the three axes oblique	definition	1
DIDYMIUM	A rare metallic substance usually associated with the metal cerium	definition	4
DIGENOUS	Sexually reproductive	definition	1
DIHEDRAL	Having two plane faces	definition	2
DIIAMBUS	A double iambus	definition	1
DIIODIDE	A compound of a binary type containing two atoms of iodine	definition	1
DILATORY	Inclined to defer or put off what ought to be done at once	definition	18
DILIGENT	Prosecuted with careful attention and effort	definition	36
DILUVIAL	Of or pertaining to a flood or deluge, esp	definition	3
DILUVIAN	Of or pertaining to a deluge, esp	definition	2
DIMEROUS	Composed of, or having, two parts of each kind	definition	1
DIMINISH	To make smaller in any manner	definition	78
DIOMEDEA	A genus of large sea birds, including the albatross	proper	1
DIOPSIDE	A crystallized variety of pyroxene, of a clear, grayish green color	definition	2
DIPLOPIA	The act or state of seeing double	proper	2
DIPTERAL	Having two wings only	definition	1
DISABUSE	To set free from mistakes	definition	1
DISADORN	To deprive of ornaments	definition	1
DISAGREE	To fail to accord	definition	12
DISALLOW	To refuse to allow	definition	7
DISANNUL	To annul completely	definition	1
DISARMED	Deprived of arms	definition	1
DISARRAY	To throw into disorder	definition	3
DISCOLOR	To alter the natural hue or color of	definition	13
DISCROWN	To deprive of a crown	definition	2
DISFAVOR	Want of favor of favorable regard	definition	9
DISGORGE	To eject or discharge by the throat and mouth	definition	7
DISGUISE	To change the guise or appearance of	definition	61
DISINTER	To take out of the grave or tomb	definition	8
DISORDER	Want of order or regular disposition	definition	128
DISPERSE	To scatter abroad	definition	30
DISPROOF	A proving to be false or erroneous	definition	3
DISSEIZE	To deprive of seizin or possession	definition	3
DISSEVER	To part in two	definition	4
DISSOLVE	To separate into competent parts	definition	36
DISTANCE	The space between two objects	definition	453
DISTASTE	Aversion of the taste	definition	14
DISTRESS	Extreme pain or suffering	definition	153
DISTRUST	To feel absence of trust in	definition	31
DISUNION	The termination of union	definition	11
DISUNITE	To destroy the union of	definition	21
DIURETIC	Tending to increase the secretion and discharge of urine	definition	18
DIVALENT	Having two units of combining power	definition	7
DOCKYARD	A yard or storage place for all sorts of naval stores and timber for shipbuilding	definition	1
DOGBERRY	The berry of the dogwood	definition	1
DOGGEREL	Low in style, and irregular in measure	definition	5
DOGMATIC	One of an ancient sect of physicians who went by general principles	definition	13
DOLOMITE	A mineral consisting of the carbonate of lime and magnesia in varying proportions	definition	11
DOMESTIC	Of or pertaining to one's house or home, or one's household or family	definition	198
DOMICILE	An abode or mansion	definition	6
DOMINATE	To predominate over	definition	1
DOMINEER	To rule with insolence or arbitrary sway	definition	11
DOMINION	Sovereign or supreme authority	definition	76
DONATION	The act of giving or bestowing	definition	9
DONATORY	A donee of the crown	definition	1
DOOMSDAY	A day of sentence or condemnation	definition	5
DORMOUSE	A small European rodent of the genus Myoxus, of several species	proper	4
DOUBTING	That is uncertain	definition	19
DOWNHILL	Towards the bottom of a hill	definition	3
DOWNWARD	From a higher place to a lower	definition	126
DOXOLOGY	In Christian worship: A hymn expressing praise and honor to God	proper	4
DRACONIN	A red resin forming the essential basis of dragon's blood	definition	1
DRAGOMAN	An interpreter	definition	3
DRAINING	The art of carrying off surplus water, as from land	definition	20
DRAUGHTS	A mild vesicatory	definition	22
DRAWBACK	A lose of advantage, or deduction from profit, value, success, etc	definition	3
DRAWGEAR	A harness for draught horses	definition	2
DRAWLOOM	A kind of loom used in weaving figured patterns	definition	3
DRIFTWAY	A common way, road, or path, for driving cattle	definition	2
DRIPPING	A falling in drops, or the sound so made	definition	6
DRUMFISH	Any fish of the family Sciænidæ, which makes a loud noise by means of its air bladder	proper	8
DUMFOUND	To strike dumb	definition	1
DUMPLING	A roundish mass of dough boiled in soup, or as a sort of pudding	definition	4
DUODENUM	The part of the small intestines between the stomach and the jejunum	definition	5
DURATION	The state or quality of lasting	proper	116
DUTCHMAN	A native, or one of the people, of Holland	proper	9
DUTIABLE	Subject to the payment of a duty	definition	4
DYESTUFF	A material used for dyeing	definition	53
DYSPNOEA	Difficulty of breathing	definition	3
DYSPNOIC	Affected with shortness of breath	definition	1
EARTHNUT	A name given to various roots, tubers, or pods grown under or on the ground	definition	7
EASINESS	The state or condition of being easy	proper	8
ECLOGITE	A rock consisting of granular red garnet, light green smaragdite, and common hornblende	definition	1
ECONOMIC	Pertaining to the household	definition	11
ECTENTAL	Relating to, or connected with, the two primitive germ layers, the ectoderm and ectoderm	definition	1
ECTODERM	The outer layer of the blastoderm	definition	16
ECTOSARC	The semisolid external layer of protoplasm in some unicellular organisms, as the amoeba	definition	2
EDACIOUS	Given to eating	definition	2
EDENTATA	An order of mammals including the armadillos, sloths, and anteaters	definition	5
EDENTATE	Destitute of teeth	definition	9
EDUCTION	The act of drawing out or bringing into view	definition	2
EFFERENT	Conveying outward, or discharging	definition	6
EFFICACY	Power to produce effects	definition	46
EFFUSION	The act of pouring out	definition	23
EGGSHELL	The shell or exterior covering of an egg	definition	7
ELENCTIC	Serving to refute	definition	2
ELEVENTH	Next after the tenth	definition	17
ELIGIBLE	That may be selected	definition	6
EMACIATE	To lose flesh gradually and become very lean	definition	3
EMBITTER	To make bitter or sad	definition	2
EMBLAZON	To depict or represent	definition	3
EMBOLDEN	To give boldness or courage to	definition	7
EMIGRANT	Removing from one country to another	definition	3
EMISSARY	An agent employed to advance, in a covert manner, the interests of his employers	definition	5
EMISSION	The act of sending or throwing out	definition	32
EMPYREAL	Formed of pure fire or light	definition	2
EMULSION	Any liquid preparation of a color and consistency resembling milk	definition	12
ENCEINTE	The line of works which forms the main inclosure of a fortress or place	definition	4
ENCIRCLE	To form a circle about	definition	40
ENCOMIUM	Warm or high praise	definition	6
ENCUMBER	To impede the motion or action of, as with a burden	definition	19
ENCYSTED	Inclosed in a cyst, or a sac, bladder, or vesicle	definition	8
ENDERMIC	Acting through the skin, or by direct application to the skin	definition	3
ENDOCARP	The inner layer of a ripened or fructified ovary	definition	10
ENDODERM	The inner layer of the skin or integument of an animal	definition	10
ENDOGAMY	Marriage only within the tribe	definition	1
ENDOGENY	Growth from within	definition	1
ENERGIZE	To use strength in action	definition	2
ENERVATE	To deprive of nerve, force, strength, or courage	definition	9
ENFEEBLE	To make feeble	definition	12
ENGAGING	Tending to draw the attention or affections	definition	18
ENGOULED	Partly swallowed	definition	2
ENKINDLE	To set on fire	definition	7
ENLARGED	Made large or larger	definition	63
ENNEAGON	A polygon or plane figure with nine sides and nine angles	definition	1
ENORMOUS	Exceeding the usual rule, norm, or measure	definition	54
ENRAVISH	To transport with delight	definition	1
ENSCONCE	To cover or shelter, as with a sconce or fort	definition	2
ENSHRINE	To inclose in a shrine or chest	definition	4
ENSIFORM	Having the form of a sword blade	definition	7
ENSPHERE	To place in a sphere	definition	1
ENTANGLE	To twist or interweave in such a manner as not to be easily separated	definition	43
ENTHETIC	Caused by a morbifie virus implanted in the system	definition	1
ENTHRALL	To hold in thrall	definition	1
ENTHRONE	To seat on a throne	definition	5
ENTRAILS	The internal parts of animal bodies	definition	32
ENTRANCE	The act of entering or going into	definition	157
ENVIABLE	Fitted to excite envy	definition	2
ENVIRONS	The parts or places which surround another place, or lie in its neighborhood	definition	3
EPENDYMA	The epithelial lining of the ventricles of the brain and the canal of the spinal cord	definition	2
EPHEMERA	A fever of one day's continuance only	definition	3
EPIBLAST	The outer layer of the blastoderm	definition	10
EPIBOLIC	Growing or covering over	definition	2
EPICYCLE	A circle, whose center moves round in the circumference of a greater circle	definition	3
EPIDEMIC	Common to, or affecting at the same time, a large number in a community	definition	38
EPIPHANY	An appearance, or a becoming manifest	definition	6
EPIPHYTE	An air plant which grows on other plants, but does not derive its nourishment from them	definition	6
EPIPUBIS	A cartilage or bone in front of the pubis in some amphibians and other animals	definition	1
EPISPERM	The skin or coat of a seed, especially the outer coat	definition	3
EPISPORE	The thickish outer coat of certain spores	definition	1
EPISTOME	The region between the antennæ and the mouth, in Crustacea	proper	4
EPITRITE	A foot consisting of three long syllables and one short syllable	definition	1
EPULOTIC	Promoting the skinning over or healing of sores	definition	1
EQUIPAGE	Furniture or outfit, whether useful or ornamental	definition	14
EQUITANT	Mounted on, or sitting upon, a horse	definition	1
ERETHISM	A morbid degree of excitement or irritation in an organ	definition	2
ERUPTION	The act of breaking out or bursting forth	definition	65
ERUPTIVE	Breaking out or bursting forth	definition	24
ERYNGIUM	A genus of umbelliferous plants somewhat like thistles in appearance	definition	7
ESCAPADE	The fling of a horse, or ordinary kicking back of his heels	definition	2
ESCULENT	Suitable to be used by man for food	definition	17
ESOTERIC	Designed for, and understood by, the specially initiated alone	definition	8
ESPALIER	A railing or trellis upon which fruit trees or shrubs are trained, as upon a wall	definition	3
ESPECIAL	Distinguished among others of the same class or kind	definition	16
ESSONITE	Cinnamon stone, a variety of garnet	definition	1
ESTIMATE	To judge and form an opinion of the value of, from imperfect data	definition	69
ESTOVERS	Necessaries or supples	definition	3
ETERNITY	Infinite duration, without beginning in the past or end in the future	definition	40
ETHIONIC	Pertaining to, derived from, or designating, an acid so called	definition	1
ETHNARCH	The governor of a province or people	definition	1
ETHNICAL	Belonging to races or nations	definition	3
ETHOLOGY	A treatise on morality	definition	1
EUCHROIC	Having a fine color	definition	2
EULACHON	The candlefish	definition	2
EUONYMUS	A genus of small European and American trees	proper	5
EUPEPTIC	Of or pertaining to good digestion	definition	1
EUPHUISM	An affectation of excessive elegance and refinement of language	definition	2
EURASIAN	A child of a European parent on the one side and an Asiatic on the other	proper	1
EUTECTIC	Of maximum fusibility	definition	1
EUXENITE	A brownish black mineral with a metallic luster, found in Norway	proper	2
EVENNESS	The state of being ven, level, or disturbed	proper	8
EVENTUAL	Coming or happening as a consequence or result	definition	2
EVERMORE	During eternity	definition	10
EVOLVENT	The involute of a curve	definition	2
EXACTION	The act of demanding with authority, and compelling to pay or yield	definition	11
EXCITING	Calling or rousing into action	definition	133
EXECRATE	To denounce evil against, or to imprecate evil upon	definition	7
EXPEDITE	Free of impediment	definition	13
EXPIRING	Breathing out air from the lungs	definition	7
EXTRADOS	The exterior curve of an arch	definition	1
EXTRORSE	Facing outwards, or away from the axis of growth	definition	2
EXULTING	Rejoicing triumphantly or exceedingly	definition	6
EXUVIATE	To shed an old covering or condition preliminary to taking on a new one	definition	1
EYEREACH	The range or reach of the eye	definition	1
EYESIGHT	Sight of the eye	definition	7
EYEWATER	A wash or lotion for application to the eyes	definition	2
FABULOUS	Feigned, as a story or fable	definition	51
FACEWORK	The material of the outside or front side, as of a wall or building	definition	1
FACILITY	The quality of being easily performed	definition	28
FACTOTUM	A person employed to do all kinds of work or business	definition	2
FALCATED	Hooked or bent like a sickle	definition	1
FALCHION	A broad-bladed sword, slightly curved, shorter and lighter than the ordinary sword	definition	2
FALCONER	A person who breeds or trains hawks for taking birds or game	definition	15
FALCONET	One of the smaller cannon used in the 15th century and later	definition	1
FALLIBLE	Liable to fail, mistake, or err	definition	6
FARRIERY	The art of shoeing horses	definition	2
FARTHEST	Most distant or remote	definition	47
FASCICLE	A small bundle or collection	definition	8
FEBRIFIC	Producing fever	definition	1
FECULENT	Foul with extraneous or impure substances	definition	6
FEDERATE	United by compact, as sovereignties, states, or nations	definition	1
FELICITY	The state of being happy	proper	21
FELLINIC	Of, relating to, or derived from, bile or gall	definition	1
FEMERELL	A lantern, or louver covering, placed on a roof, for ventilation or escape of smoke	definition	2
FEMININE	Of or pertaining to a woman, or to women	definition	27
FENCIBLE	A soldier enlisted for home service only	definition	2
FENESTRA	A small opening	definition	2
FEROCITY	Savage wildness or fierceness	definition	7
FETATION	The formation of a fetus in the womb	definition	2
FETICIDE	The act of killing the fetus in the womb	definition	2
FETTLING	A mixture of ore, cinders, etc., used to line the hearth of a puddling furnace	definition	2
FIDUCIAL	Having faith or trust	definition	1
FIFTIETH	Next in order after the forty-ninth	definition	9
FILAMENT	A thread or threadlike object or appendage	definition	28
FILEFISH	Any plectognath fish of the genera Monacanthus, Alutera, balistes, and allied genera	proper	4
FILIFORM	Having the shape of a thread or filament	definition	9
FINEDRAW	To sew up, so nicely that the seam is not perceived	definition	1
FINISHED	Polished to the highest degree of excellence	definition	72
FIREBOTE	An allowance of fuel	definition	2
FISTULAR	Hollow and cylindrical, like a pipe or reed	definition	4
FIXATION	The act of fixing, or the state of being fixed	proper	8
FLAMINGO	Any bird of the genus Phoenicopterus	proper	2
FLASHING	The creation of an artifical flood by the sudden letting in of a body of water	definition	15
FLATFISH	Any fish of the family Pleuronectidæ	proper	2
FLAUTIST	A player on the flute	proper	2
FLECTION	The act of bending, or state of being bent	proper	1
FLEETING	Passing swiftly away	definition	14
FLINDERS	Small pieces or splinters	definition	1
FLOATING	Buoyed upon or in a fluid	definition	121
FLOCCOSE	Spotted with small tufts like wool	definition	2
FLOODING	The filling or covering with water or other fluid	definition	2
FLORENCE	An ancient gold coin of the time of Edward III., of six shillings sterling value	proper	14
FLOTILLA	A little fleet, or a fleet of small vessels	definition	2
FLOUNDER	A flatfish of the family Pleuronectidæ, of many species	proper	21
FLOURISH	To grow luxuriantly	definition	26
FLUMMERY	A light kind of food, formerly made of flour or meal	definition	2
FLUSHING	A heavy, coarse cloth manufactured from shoddy	definition	9
FLUXIBLE	Capable of being melted or fused, as a mineral	definition	3
FOCALIZE	To bring to a focus	definition	1
FOLIATED	Having leaves, or leaflike projections	definition	18
FOLKMOTE	An assembly of the people	definition	3
FONDLING	The act of caressing	definition	9
FOOTHOLD	A holding with the feet	definition	3
FOOTLESS	Having no feet	definition	5
FOOTPACE	A walking pace or step	definition	1
FOOTPATH	A narrow path or way for pedestrains only	definition	8
FOOTROPE	The rope rigged below a yard, upon which men stand when reefing or furling	definition	4
FOOTWORN	Worn by, or weared in, the feet	definition	1
FORECAST	To plan beforehand	definition	8
FOREDOOM	To doom beforehand	definition	4
FOREFOOT	One of the anterior feet of a quardruped or multiped	definition	9
FOREGIFT	A premium paid by	definition	1
FOREHAND	All that part of a horse which is before the rider	definition	3
FOREHEAD	The front of that part of the head which incloses the brain	definition	61
FOREKNOW	To have previous knowledge of	definition	6
FORELAND	A promontory or cape	definition	1
FOREMAST	The mast nearest the bow	definition	23
FOREMOST	First in time or place	definition	41
FORENAME	A name that precedes the family name or surname	definition	1
FORENOON	The early part of the day, from morning to meridian, or noon	definition	2
FORENSIC	Belonging to courts of judicature or to public discussion and debate	definition	3
FOREPART	The part most advanced, or first in time or in place	definition	4
FORESAID	Mentioned before	definition	3
FORESHOW	To show or exhibit beforehand	definition	23
FORESKIN	The fold of skin which covers the glans of the penis	definition	5
FOREWARN	To warn beforehand	definition	3
FORGEMAN	A skilled smith, who has a hammerer to assist him	definition	1
FORMERLY	In time past, either in time immediately preceding or at any indefinite distance	definition	1569
FORMICID	Pertaining to the ants	definition	1
FORSWEAR	To reject or renounce upon oath	definition	8
FORTIETH	Following the thirty-ninth, or preceded by thirty-nine units, things, or parts	definition	3
FORWARDS	Toward a part or place before or in front	definition	13
FOSSORES	A group of hymenopterous insects including the sand wasps	definition	1
FOUNDING	The art of smelting and casting metals	definition	64
FOUNTAIN	A spring of water issuing from the earth	definition	58
FOXGLOVE	Any plant of the genus Digitalis	proper	7
FOXHOUND	One of a special breed of hounds used for chasing foxes	definition	2
FOXINESS	The state or quality of being foxy, or foxlike	proper	1
FRACTURE	The act of breaking or snapping asunder	definition	42
FRAGMENT	A part broken off	definition	65
FREAKISH	Apt to change the mind suddenly	definition	7
FREMITUS	Palpable vibration or thrill	definition	3
FRICTION	The act of rubbing the surface of one body against that of another	definition	116
FRIGHTEN	To disturb with fear	definition	24
FRIMAIRE	The third month of the French republican calendar	proper	1
FROSTING	A composition of sugar and beaten egg, used to cover or ornament cake, pudding, etc	definition	3
FROTHING	Exaggerated declamation	definition	1
FRUMENTY	Food made of hulled wheat boiled in milk, with sugar, plums, etc	definition	2
FUGITIVE	Fleeing from pursuit, danger, restraint, etc., escaping, from service, duty etc	definition	18
FUMIGATE	To apply smoke to	definition	2
FUNCTION	The act of executing or performing any duty, office, or calling	definition	159
FURBELOW	A plaited or gathered flounce on a woman's garment	definition	1
FURCULUM	The wishbone or merrythought of birds, formed by the united clavicles	definition	5
FURLOUGH	Leave of abserice	definition	2
FURRIERY	Furs, in general	definition	1
FURUNCLE	A superficial, inflammatory tumor, suppurating with a central core	definition	1
FUSELAGE	An elongated body or frame of an aëroplane or flying machine	definition	1
FUSIFORM	Shaped like a spindle	definition	4
FUTURITY	State of being that is yet to come	proper	7
GALACTIC	Of or pertaining to milk	definition	1
GALEATED	Wearing a helmet	definition	2
GALLEGAN	A native or inhabitant of Galicia, in Spain	proper	1
GALLICAN	Of or pertaining to Gaul or France	proper	4
GAMASHES	High boots or buskins	definition	1
GANOIDEI	One of the subclasses of fishes	definition	4
GANTLINE	A line rigged to a mast	definition	1
GARANCIN	An extract of madder by sulphuric acid	definition	1
GARDENIA	A genus of plants, some species of which produce beautiful and fragrant flowers	definition	2
GARGOYLE	A spout projecting from the roof gutter of a building, often carved grotesquely	definition	3
GARRISON	A body of troops stationed in a fort or fortified town	definition	28
GASALIER	A chandelier arranged to burn gas	definition	1
GASLIGHT	The light yielded by the combustion of illuminating gas	definition	1
GAUNTREE	A frame for supporting barrels in a cellar or elsewhere	definition	2
GAZOGENE	A portable apparatus for making soda water or aërated liquids on a small scale	definition	2
GELASTIC	Pertaining to laughter	definition	1
GENITALS	The organs of generation	definition	7
GENITING	A species of apple that ripens very early	definition	1
GEODETIC	Of or pertaining to gebdesy	definition	11
GEOPHILA	The division of Mollusca which includes the land snails and slugs	proper	1
GEROCOMY	That part of medicine which treats of regimen for old people	definition	2
GIGANTIC	Of extraordinary size	definition	51
GIGERIUM	The muscular stomach, or gizzard, of birds	definition	1
GIMCRACK	A trivial mechanism	definition	4
GLANCING	Shooting, as light	definition	5
GLASSEYE	A fish of the great lakes	definition	3
GLAUCOUS	Of a sea-green color	proper	11
GLEANING	The act of gathering after reapers	definition	5
GLOBULIN	An albuminous body, insoluble in water, but soluble in dilute solutions of salt	definition	5
GLOWWORM	A coleopterous insect of the genus Lampyris	proper	6
GLUTARIC	Of, pertaining to, or designating, an acid so called	definition	3
GLUTTONY	Excess in eating	definition	7
GLYCONIC	Consisting of a spondee, a choriamb, and a pyrrhic	definition	2
GOLDSEED	Dog's-tail grass	definition	1
GONIDIUM	A special groove or furrow at one or both angles of the mouth of many Anthozoa	proper	1
GONOSOME	The reproductive zooids of a hydroid colony, collectively	definition	5
GORGEOUS	Imposing through splendid or various colors	definition	17
GOURMAND	A greedy or ravenous eater	definition	3
GOWDNOOK	The saury pike	definition	1
GRADIENT	Moving by steps	definition	4
GRADUATE	To mark with degrees	definition	10
GRAFTING	The act or method of weaving a cover for a ring, rope end, etc	definition	21
GRAMERCY	A word formerly used to express thankfulness, with surprise	definition	2
GRANDSON	A son's or daughter's son	definition	14
GRANULAR	Consisting of, or resembling, grains	definition	67
GRAPHICS	The art or the science of drawing	definition	1
GRATEFUL	Having a due sense of benefits received	definition	27
GRATUITY	Something given freely or without recompense	definition	20
GREEGREE	An African talisman or Gri'gri' charm	proper	2
GREETING	Expression of kindness or joy	definition	13
GRIDELIN	A color mixed of white, and red, or a gray violet	definition	1
GRIDIRON	A grated iron utensil for broiling flesh and fish over coals	definition	12
GRINDERY	Leather workers' materials	definition	1
GROGSHOP	A shop or room where strong liquors are sold and drunk	definition	2
GROSBEAK	One of various species of finches having a large, stout beak	definition	10
GUAIACOL	A colorless liquid, C7H8O2, with a peculiar odor	proper	1
GUAIACUM	A genus of small, crooked trees, growing in tropical America	proper	6
GUNSTOCK	The stock or wood to which the barrel of a hand gun is fastened	definition	2
GUTTIFER	A plant that exudes gum or resin	definition	3
GUTTURAL	Of or pertaining to the throat	definition	19
GYNARCHY	Government by a woman	definition	1
GYNOBASE	A dilated base or receptacle, supporting a multilocular ovary	definition	1
GYRATION	The act of turning or whirling, as around a fixed center	definition	4
GYRATORY	Moving in a circle, or spirally	definition	2
HAIRTAIL	Any species of marine fishes of the genus Trichiurus	proper	2
HALIOTIS	A genus of marine shells	definition	6
HARANGUE	A speech addressed to a large public assembly	definition	23
HARDHEAD	Clash or collision of heads in contest	definition	4
HARDWARE	Ware made of metal, as cutlery, kitchen utensils, and the like	definition	8
HARRIDAN	A worn-out strumpet	definition	1
HASTINGS	Early fruit or vegetables	definition	5
HAURIENT	In pale, with the head in chief	definition	1
HAWKWEED	A plant of the genus Hieracium	proper	2
HEADSHIP	Authority or dignity	definition	1
HEBETATE	To render obtuse	definition	1
HECATOMB	A sacrifice of a hundred oxen or cattle at the same time	definition	2
HEDGEROW	A row of shrubs, or trees, planted for inclosure or separation of fields	definition	1
HEELPATH	The bank of a canal opposite, and corresponding to, that of the towpath	definition	1
HELIACAL	Emerging from the light of the sun, or passing into it	definition	4
HELMINTH	An intestinal worm, or wormlike intestinal parasite	definition	2
HEMATOID	Resembling blood	definition	1
HEMIONUS	A wild ass found in Thibet	proper	1
HEPATICA	A genus of pretty spring flowers closely related to Anemone	proper	5
HEPTAGON	A plane figure consisting of seven sides and having seven angles	definition	1
HEXAPODA	The true, or six-legged, insects	definition	7
HICCOUGH	A modified respiratory movement	definition	6
HIERATIC	Consecrated to sacred uses	definition	3
HIGHBORN	Of noble birth	definition	5
HIGHLAND	Elevated or mountainous land	definition	13
HILARITY	Boisterous mirth	definition	10
HINDMOST	Furthest in or toward the rear	definition	7
HIPPURIC	Obtained from the urine of horses	definition	3
HISPANIC	Of or pertaining to Spain or its language	proper	1
HOARDING	A screen of boards inclosing a house and materials while builders are at work	definition	3
HOARSELY	With a harsh, grating sound or voice	definition	2
HOLINESS	The state or quality of being holy	proper	24
HOLOSTEI	An extensive division of ganoids, including the gar pike, bowfin, etc	definition	1
HOMICIDE	The killing of one human being by another	definition	9
HOMODONT	Having all the teeth similar in front, as in the porpoises	definition	1
HOMONYMY	Sameness of name or designation	definition	1
HONORARY	A fee offered to professional men for their services	definition	36
HORNFISH	The garfish or sea needle	proper	3
HORNWORK	An outwork composed of two demibastions joined by a curtain	definition	1
HOTCHPOT	A mingled mass	definition	2
HUCKSTER	A retailer of small articles, of provisions, and the like	definition	10
HUMILITY	The state or quality of being humble	proper	38
HUMPBACK	A crooked back	definition	1
HURTLESS	Doing no injury	definition	1
HUSTINGS	A court formerly held in several cities of England	proper	1
HYDROMEL	A liquor consisting of honey diluted in water, and after fermentation called mead	definition	1
HYDROPIC	Dropsical, or resembling dropsy	definition	2
HYDROTIC	Causing a discharge of water or phlegm	definition	2
HYMENEAL	Of or pertaining to marriage	definition	3
HYMENIUM	The spore-bearing surface of certain fungi, as that on the gills of a mushroom	definition	3
HYPAXIAL	Beneath the axis of the skeleton	definition	2
HYPERION	The god of the sun	definition	2
HYPNOTIC	Having the quality of producing sleep	definition	8
HYPOGENE	Formed or crystallized at depths the earth's surface	definition	1
ICEBOUND	Totally surrounded with ice, so as to be incapable of advancing	definition	2
ICTEROID	Of a tint resembling that produced by jaundice	definition	1
IDEOGRAM	An original, pictorial element of writing	definition	3
IDEOLOGY	The science of ideas	definition	3
IGASURIC	Pertaining to, or obtained from, nux vomica or St	proper	2
IGNOMINY	Public disgrace or dishonor	definition	13
ILLATION	The act or process of inferring from premises or reasons	definition	1
ILLICIUM	A genus of Asiatic and American magnoliaceous trees, having star-shaped fruit	proper	3
ILLUSION	An unreal image presented to the bodily or mental vision	definition	18
ILLUSIVE	Deceiving by false show	definition	10
ILLUSORY	Deceiving, or tending of deceive	definition	6
IMBITTER	To make bitter	definition	8
IMBORDER	To furnish or inclose with a border	definition	1
IMMANENT	Remaining within	definition	4
IMMERSED	Deeply plunged into anything, especially a fluid	definition	17
IMMOBILE	Incapable of being moved	definition	2
